time,temperature,humidity,rain,pressure,wind_speed
2026-02-18T01:00,26.0,68,0.0,1006.0,2.5
2026-02-18T02:00,25.1,70,0.0,1005.7,2.3
2026-02-18T03:00,24.6,77,0.0,1005.1,3.3
2026-02-18T04:00,24.5,81,0.0,1004.7,4.0
2026-02-18T05:00,24.2,85,0.0,1004.7,4.5
2026-02-18T06:00,24.1,86,0.0,1005.2,5.2
2026-02-18T07:00,24.4,74,0.0,1005.7,7.2
2026-02-18T08:00,26.4,66,0.0,1006.0,3.4
2026-02-18T09:00,29.0,55,0.0,1006.6,2.6
2026-02-18T10:00,30.8,51,0.0,1006.9,3.0
2026-02-18T11:00,32.6,47,0.0,1006.4,2.9
2026-02-18T12:00,34.7,40,0.0,1005.6,4.6
2026-02-18T13:00,35.2,36,0.0,1004.8,7.4
2026-02-18T14:00,34.7,37,0.0,1003.9,5.2
2026-02-18T15:00,34.0,38,0.0,1003.0,0.9
2026-02-18T16:00,32.2,47,0.1,1002.7,5.9
2026-02-18T17:00,30.0,61,0.3,1002.8,11.5
2026-02-18T18:00,28.5,66,0.3,1003.4,10.2
2026-02-18T19:00,27.9,73,0.1,1003.4,3.0
2026-02-18T20:00,26.8,85,0.1,1004.0,3.5
2026-02-18T21:00,26.4,85,0.0,1004.5,8.0
2026-02-18T22:00,26.0,86,0.0,1004.5,5.3
2026-02-18T23:00,25.2,90,0.0,1004.7,1.5
2026-02-19T00:00,24.6,95,0.0,1005.0,1.0
2026-02-19T01:00,24.6,94,0.0,1004.8,1.3
2026-02-19T02:00,24.5,90,0.0,1004.1,5.5
2026-02-19T03:00,24.3,85,0.0,1003.5,4.6
2026-02-19T04:00,23.9,85,0.0,1003.3,3.8
2026-02-19T05:00,23.5,85,0.0,1003.4,3.9
2026-02-19T06:00,23.4,87,0.0,1004.2,0.5
2026-02-19T07:00,24.7,80,0.0,1004.5,10.2
2026-02-19T08:00,26.9,67,0.0,1005.1,8.1
2026-02-19T09:00,28.8,58,0.0,1005.6,5.4
2026-02-19T10:00,30.8,52,0.0,1006.0,5.2
2026-02-19T11:00,32.1,48,0.0,1005.7,3.4
2026-02-19T12:00,34.3,43,0.0,1004.9,5.2
2026-02-19T13:00,34.8,39,0.0,1004.2,12.0
2026-02-19T14:00,32.8,43,0.2,1003.8,9.9
2026-02-19T15:00,31.4,53,0.1,1002.7,9.0
2026-02-19T16:00,31.0,56,0.2,1002.3,7.3
2026-02-19T17:00,29.5,65,0.7,1002.6,9.4
2026-02-19T18:00,28.1,69,0.0,1003.1,5.8
2026-02-19T19:00,28.2,69,0.1,1003.0,5.5
2026-02-19T20:00,27.5,73,0.0,1003.3,5.1
2026-02-19T21:00,27.0,75,0.0,1004.1,3.4
2026-02-19T22:00,26.5,78,0.0,1004.8,3.1
2026-02-19T23:00,26.4,80,0.0,1004.8,5.1
2026-02-20T00:00,26.2,81,0.0,1005.0,8.0
2026-02-20T01:00,25.9,85,0.4,1004.3,5.5
2026-02-20T02:00,25.5,83,0.0,1003.7,3.8
2026-02-20T03:00,25.1,84,0.0,1002.9,2.0
2026-02-20T04:00,24.8,85,0.0,1002.9,1.9
2026-02-20T05:00,24.6,86,0.0,1003.0,2.3
2026-02-20T06:00,24.3,88,0.0,1003.4,3.4
2026-02-20T07:00,24.4,90,0.0,1003.6,5.7
2026-02-20T08:00,25.7,83,0.0,1003.9,1.0
2026-02-20T09:00,27.0,75,0.0,1004.8,1.9
2026-02-20T10:00,29.1,65,0.0,1005.4,2.6
2026-02-20T11:00,29.8,63,0.0,1005.3,6.3
2026-02-20T12:00,30.3,63,0.0,1004.6,8.3
2026-02-20T13:00,29.0,66,1.9,1004.3,11.7
2026-02-20T14:00,29.0,70,0.8,1003.3,12.1
2026-02-20T15:00,28.8,70,2.3,1002.9,7.4
2026-02-20T16:00,28.1,74,2.5,1002.2,10.0
2026-02-20T17:00,27.0,78,2.1,1002.2,7.3
2026-02-20T18:00,26.0,83,0.4,1002.5,3.1
2026-02-20T19:00,24.9,96,0.0,1002.9,6.7
2026-02-20T20:00,24.8,97,0.1,1003.7,5.8
2026-02-20T21:00,24.6,97,0.0,1004.6,4.3
2026-02-20T22:00,24.5,97,0.0,1005.1,2.6
2026-02-20T23:00,24.2,97,0.0,1005.5,3.4
2026-02-21T00:00,24.0,98,0.0,1005.4,1.8
2026-02-21T01:00,24.1,99,0.0,1004.9,3.6
2026-02-21T02:00,23.9,99,0.0,1004.3,5.5
2026-02-21T03:00,23.7,99,0.0,1003.8,4.7
2026-02-21T04:00,23.5,98,0.0,1003.6,2.4
2026-02-21T05:00,23.5,97,0.0,1003.5,4.0
2026-02-21T06:00,23.5,96,0.0,1003.9,3.0
2026-02-21T07:00,23.6,97,0.0,1004.1,4.9
2026-02-21T08:00,25.6,85,0.0,1004.9,4.4
2026-02-21T09:00,27.9,73,0.0,1005.8,3.6
2026-02-21T10:00,29.5,67,0.0,1006.3,7.2
2026-02-21T11:00,30.4,66,0.1,1006.6,7.7
2026-02-21T12:00,29.7,68,0.3,1005.9,6.5
2026-02-21T13:00,28.2,76,0.7,1005.5,4.9
2026-02-21T14:00,30.6,67,0.5,1004.3,4.0
2026-02-21T15:00,26.7,80,10.1,1003.9,10.3
2026-02-21T16:00,26.6,81,0.5,1003.3,3.0
2026-02-21T17:00,25.5,86,3.8,1003.6,4.6
2026-02-21T18:00,24.9,91,0.1,1003.8,4.1
2026-02-21T19:00,24.9,95,0.0,1004.8,6.3
2026-02-21T20:00,24.7,96,0.0,1005.5,4.3
2026-02-21T21:00,24.6,96,0.0,1006.3,3.4
2026-02-21T22:00,24.3,98,0.0,1006.7,0.6
2026-02-21T23:00,24.1,99,0.0,1006.7,1.5
2026-02-22T00:00,24.2,99,0.0,1006.7,2.0
2026-02-22T01:00,24.0,99,0.0,1005.8,1.3
2026-02-22T02:00,23.8,99,0.0,1005.1,1.6
2026-02-22T03:00,23.5,99,0.0,1004.5,2.5
2026-02-22T04:00,23.2,99,0.0,1004.5,2.4
2026-02-22T05:00,23.0,99,0.0,1004.7,1.8
2026-02-22T06:00,22.9,99,0.0,1005.0,2.0
2026-02-22T07:00,23.4,93,0.0,1005.5,2.9
2026-02-22T08:00,25.3,85,0.0,1006.4,2.3
2026-02-22T09:00,28.0,72,0.0,1007.1,1.0
2026-02-22T10:00,30.0,63,0.0,1007.5,4.1
2026-02-22T11:00,30.5,60,0.1,1007.6,3.6
2026-02-22T12:00,31.2,61,0.2,1006.7,7.5
2026-02-22T13:00,27.0,77,1.9,1006.7,12.9
2026-02-22T14:00,28.1,73,0.8,1006.0,11.9
2026-02-22T15:00,28.6,71,0.3,1005.3,9.0
2026-02-22T16:00,27.9,74,0.2,1004.8,5.7
2026-02-22T17:00,27.4,76,0.1,1004.6,6.9
2026-02-22T18:00,26.3,83,0.0,1004.5,6.1
2026-02-22T19:00,26.2,86,0.0,1005.2,4.9
2026-02-22T20:00,25.1,93,0.0,1005.4,3.1
2026-02-22T21:00,24.4,98,0.0,1006.2,2.6
2026-02-22T22:00,23.9,100,0.0,1006.5,2.2
2026-02-22T23:00,23.6,100,0.0,1006.6,0.4
2026-02-23T00:00,23.2,100,0.0,1006.5,2.7
2026-02-23T01:00,22.9,100,0.0,1006.4,2.1
2026-02-23T02:00,22.8,100,0.0,1005.9,5.7
2026-02-23T03:00,22.8,100,0.0,1005.1,5.9
2026-02-23T04:00,22.5,98,0.0,1004.9,4.9
2026-02-23T05:00,22.2,97,0.0,1004.9,2.7
2026-02-23T06:00,21.9,97,0.0,1005.2,2.7
2026-02-23T07:00,22.6,96,0.0,1005.2,0.9
2026-02-23T08:00,24.2,89,0.0,1005.8,3.6
2026-02-23T09:00,26.8,73,0.0,1006.3,4.5
2026-02-23T10:00,29.0,63,0.0,1006.7,7.9
2026-02-23T11:00,30.9,55,0.0,1006.7,5.1
2026-02-23T12:00,32.2,51,0.0,1005.5,5.1
2026-02-23T13:00,31.9,49,0.0,1005.5,8.6
2026-02-23T14:00,31.8,52,0.0,1004.5,9.1
2026-02-23T15:00,30.8,58,0.3,1003.4,11.4
2026-02-23T16:00,30.1,60,0.1,1002.5,10.3
2026-02-23T17:00,29.7,62,0.0,1002.5,7.1
2026-02-23T18:00,28.6,67,0.0,1003.3,4.6
2026-02-23T19:00,27.5,69,0.0,1003.8,2.7
2026-02-23T20:00,26.9,62,0.0,1004.3,4.4
2026-02-23T21:00,26.7,61,0.0,1005.1,3.7
2026-02-23T22:00,26.2,63,0.0,1005.4,3.1
2026-02-23T23:00,25.5,73,0.0,1005.7,6.1
2026-02-24T00:00,25.0,85,0.0,1005.4,3.1
2026-02-24T01:00,24.5,83,0.0,1005.2,2.1
2026-02-24T02:00,24.2,86,0.0,1004.7,5.9
2026-02-24T03:00,23.6,92,0.0,1004.0,7.0
2026-02-24T04:00,23.5,92,0.0,1004.1,4.6
2026-02-24T05:00,22.9,92,0.0,1004.1,3.3
2026-02-24T06:00,23.0,92,0.0,1004.3,2.2
2026-02-24T07:00,24.1,83,0.0,1004.7,3.0
2026-02-24T08:00,25.6,77,0.0,1005.1,5.8
2026-02-24T09:00,27.6,67,0.0,1005.5,2.4
2026-02-24T10:00,29.7,53,0.0,1006.0,5.2
2026-02-24T11:00,32.0,41,0.0,1005.4,12.4
2026-02-24T12:00,32.7,40,0.0,1004.6,12.6
2026-02-24T13:00,32.0,40,0.0,1004.4,10.2
2026-02-24T14:00,33.2,35,0.0,1003.2,15.5
2026-02-24T15:00,33.0,35,0.0,1002.4,13.2
2026-02-24T16:00,32.1,38,0.0,1002.0,10.6
2026-02-24T17:00,30.4,43,0.0,1002.1,10.9
2026-02-24T18:00,29.1,46,0.0,1002.2,11.3
2026-02-24T19:00,28.0,48,0.0,1003.0,15.3
2026-02-24T20:00,27.0,52,0.0,1003.6,12.2
2026-02-24T21:00,26.2,57,0.0,1004.3,9.6
2026-02-24T22:00,25.0,69,0.0,1005.0,4.7
2026-02-24T23:00,24.4,77,0.0,1005.1,2.3
2026-02-25T00:00,23.8,80,0.0,1004.8,4.3
2026-02-25T01:00,23.4,78,0.0,1004.7,4.0
2026-02-25T02:00,23.2,82,0.0,1004.3,2.0
2026-02-25T03:00,22.6,86,0.0,1003.6,4.2
2026-02-25T04:00,22.5,88,0.0,1003.1,3.6
2026-02-25T05:00,22.7,86,0.0,1002.7,3.1
2026-02-25T06:00,22.6,83,0.0,1002.8,3.1
2026-02-25T07:00,23.5,74,0.0,1003.8,3.6
2026-02-25T08:00,25.4,66,0.0,1004.6,2.6
2026-02-25T09:00,27.3,62,0.0,1005.3,3.4
2026-02-25T10:00,29.1,56,0.0,1005.5,3.2
2026-02-25T11:00,31.0,50,0.0,1004.8,3.1
2026-02-25T12:00,32.7,44,0.0,1003.7,2.5
2026-02-25T13:00,33.8,37,0.0,1002.8,11.4
2026-02-25T14:00,34.8,35,0.0,1001.7,12.0
2026-02-25T15:00,34.5,35,0.0,1001.0,9.3
2026-02-25T16:00,32.6,40,0.0,1000.9,5.0
2026-02-25T17:00,31.5,43,0.0,1001.1,2.7
2026-02-25T18:00,30.0,47,0.0,1001.6,1.5
2026-02-25T19:00,28.7,51,0.0,1002.1,10.0
2026-02-25T20:00,28.0,52,0.0,1002.9,10.4
2026-02-25T21:00,27.4,55,0.0,1003.8,11.6
2026-02-25T22:00,26.6,59,0.0,1004.2,12.0
2026-02-25T23:00,25.5,74,0.0,1004.4,10.6
2026-02-26T00:00,25.0,83,0.0,1004.4,8.0
2026-02-26T01:00,24.8,82,0.0,1003.9,6.6
2026-02-26T02:00,24.4,86,0.0,1003.3,8.5
2026-02-26T03:00,24.0,88,0.0,1003.1,8.1
2026-02-26T04:00,23.5,89,0.0,1003.2,8.5
2026-02-26T05:00,23.5,86,0.0,1003.5,8.6
2026-02-26T06:00,23.5,81,0.0,1003.8,7.5
2026-02-26T07:00,24.2,72,0.0,1004.1,5.4
2026-02-26T08:00,26.5,66,0.0,1004.8,6.1
2026-02-26T09:00,29.8,52,0.0,1005.4,0.6
2026-02-26T10:00,31.8,45,0.0,1005.4,3.0
2026-02-26T11:00,33.1,44,0.0,1005.2,4.6
2026-02-26T12:00,33.7,46,0.0,1004.5,7.6
2026-02-26T13:00,33.4,49,0.0,1003.8,8.8
2026-02-26T14:00,32.7,52,0.0,1002.8,12.4
2026-02-26T15:00,31.4,57,0.0,1002.1,15.9
2026-02-26T16:00,30.6,58,0.0,1001.8,14.2
2026-02-26T17:00,29.5,68,0.0,1001.8,12.9
2026-02-26T18:00,28.8,71,0.0,1001.9,10.6
2026-02-26T19:00,28.5,73,0.0,1002.3,6.5
2026-02-26T20:00,27.6,78,0.0,1002.6,2.7
2026-02-26T21:00,26.8,83,0.0,1003.2,4.2
2026-02-26T22:00,26.2,85,0.0,1003.9,6.3
2026-02-26T23:00,25.9,87,0.0,1004.1,7.0
2026-02-27T00:00,25.3,89,0.0,1004.2,3.4
2026-02-27T01:00,25.6,78,0.0,1003.4,8.1
2026-02-27T02:00,24.8,79,0.0,1002.9,5.8
2026-02-27T03:00,24.1,83,0.0,1002.5,6.1
2026-02-27T04:00,23.5,87,0.0,1002.9,6.6
2026-02-27T05:00,23.0,90,0.0,1003.3,7.2
2026-02-27T06:00,22.8,88,0.0,1003.7,5.2
2026-02-27T07:00,23.0,81,0.0,1004.2,6.2
2026-02-27T08:00,25.7,71,0.0,1004.7,5.5
2026-02-27T09:00,28.9,61,0.0,1005.1,2.0
2026-02-27T10:00,31.1,52,0.0,1005.4,3.6
2026-02-27T11:00,32.5,49,0.0,1005.1,5.6
2026-02-27T12:00,33.5,46,0.0,1004.5,4.9
2026-02-27T13:00,32.7,51,0.0,1003.8,12.8
2026-02-27T14:00,31.9,54,0.1,1002.8,13.6
2026-02-27T15:00,31.4,58,0.1,1001.9,14.6
2026-02-27T16:00,31.2,57,0.0,1001.3,12.9
2026-02-27T17:00,30.4,62,0.0,1001.4,11.5
2026-02-27T18:00,29.0,68,0.0,1001.7,8.7
2026-02-27T19:00,28.5,73,0.0,1002.0,8.0
2026-02-27T20:00,28.0,75,0.0,1002.3,4.1
2026-02-27T21:00,27.4,79,0.0,1003.1,0.3
2026-02-27T22:00,26.5,84,0.0,1003.4,2.9
2026-02-27T23:00,26.0,86,0.0,1003.6,3.4
2026-02-28T00:00,25.6,89,0.0,1003.7,3.8
2026-02-28T01:00,25.7,85,0.0,1003.2,9.4
2026-02-28T02:00,25.2,83,0.0,1002.6,7.2
2026-02-28T03:00,24.9,80,0.0,1002.1,6.5
2026-02-28T04:00,24.5,79,0.0,1002.0,7.4
2026-02-28T05:00,24.2,80,0.0,1002.1,6.3
2026-02-28T06:00,23.8,85,0.0,1002.5,5.8
2026-02-28T07:00,24.2,78,0.0,1003.1,5.6
2026-02-28T08:00,26.6,68,0.0,1003.5,5.3
2026-02-28T09:00,29.5,55,0.0,1004.1,1.8
2026-02-28T10:00,31.6,49,0.0,1004.2,3.8
2026-02-28T11:00,33.0,46,0.0,1004.1,4.7
2026-02-28T12:00,33.5,48,0.0,1003.3,8.2
2026-02-28T13:00,32.6,53,0.4,1002.6,14.1
2026-02-28T14:00,32.0,60,0.8,1001.6,12.3
2026-02-28T15:00,31.4,62,0.4,1000.7,12.4
2026-02-28T16:00,30.5,64,0.3,1000.3,11.8
2026-02-28T17:00,29.9,63,0.1,1000.5,9.3
2026-02-28T18:00,29.0,66,0.0,1001.0,7.3
2026-02-28T19:00,28.9,69,0.0,1001.3,5.0
2026-02-28T20:00,28.0,77,0.0,1002.0,6.4
2026-02-28T21:00,27.3,82,0.0,1002.9,6.9
2026-02-28T22:00,26.6,85,0.0,1003.4,3.7
2026-02-28T23:00,25.9,90,0.0,1003.8,0.4
2026-03-01T00:00,25.2,92,0.0,1003.9,5.8
2026-03-01T01:00,25.4,80,0.0,1003.3,11.2
2026-03-01T02:00,25.0,76,0.0,1002.5,10.0
2026-03-01T03:00,24.6,76,0.0,1002.0,8.3
2026-03-01T04:00,24.0,81,0.0,1001.7,6.5
2026-03-01T05:00,23.5,86,0.0,1001.9,5.4
2026-03-01T06:00,22.8,92,0.0,1002.3,1.8
2026-03-01T07:00,23.9,85,0.0,1003.0,4.2
2026-03-01T08:00,26.5,70,0.0,1003.8,2.9
2026-03-01T09:00,29.4,58,0.0,1004.4,4.0
2026-03-01T10:00,31.4,51,0.0,1004.4,1.7
2026-03-01T11:00,33.0,47,0.0,1004.2,2.8
2026-03-01T12:00,34.8,42,0.0,1003.3,0.9
2026-03-01T13:00,36.2,33,0.0,1002.7,7.7
2026-03-01T14:00,35.7,34,0.0,1001.7,6.1
2026-03-01T15:00,34.3,41,0.0,1001.1,6.1
2026-03-01T16:00,32.3,57,0.0,1000.7,10.6
2026-03-01T17:00,31.1,61,0.0,1000.7,9.1
2026-03-01T18:00,30.0,67,0.0,1000.8,3.9
2026-03-01T19:00,30.0,47,0.0,1001.5,10.9
2026-03-01T20:00,28.7,52,0.0,1002.1,12.2
2026-03-01T21:00,28.5,52,0.0,1002.5,16.0
2026-03-01T22:00,28.1,52,0.0,1002.6,16.6
2026-03-01T23:00,27.5,52,0.0,1002.4,14.6
2026-03-02T00:00,26.0,66,0.0,1002.6,11.5
2026-03-02T01:00,25.5,77,0.0,1002.1,9.1
2026-03-02T02:00,25.4,81,0.0,1001.5,7.8
2026-03-02T03:00,25.2,84,0.0,1001.2,7.0
2026-03-02T04:00,24.5,89,0.0,1001.1,3.0
2026-03-02T05:00,24.0,91,0.0,1001.5,2.5
2026-03-02T06:00,23.6,92,0.0,1002.3,0.8
2026-03-02T07:00,23.6,88,0.0,1003.3,7.1
2026-03-02T08:00,26.4,71,0.0,1003.9,6.8
2026-03-02T09:00,29.2,51,0.0,1004.2,5.5
2026-03-02T10:00,31.4,44,0.0,1004.5,0.6
2026-03-02T11:00,33.5,40,0.0,1004.2,5.2
2026-03-02T12:00,35.0,36,0.0,1002.8,6.9
2026-03-02T13:00,35.8,31,0.0,1002.2,9.4
2026-03-02T14:00,35.5,32,0.0,1001.4,10.9
2026-03-02T15:00,34.5,34,0.0,1000.4,6.8
2026-03-02T16:00,34.0,35,0.0,999.6,7.1
2026-03-02T17:00,32.5,37,0.0,999.7,8.3
2026-03-02T18:00,31.0,41,0.0,1000.1,6.2
2026-03-02T19:00,29.9,44,0.0,1000.7,11.8
2026-03-02T20:00,28.8,49,0.0,1001.3,7.7
2026-03-02T21:00,27.6,58,0.0,1002.1,7.1
2026-03-02T22:00,26.9,70,0.0,1002.7,4.6
2026-03-02T23:00,26.4,75,0.0,1002.7,5.2
2026-03-03T00:00,25.9,77,0.0,1002.4,3.7
2026-03-03T01:00,25.5,72,0.0,1002.1,7.8
2026-03-03T02:00,25.3,68,0.0,1001.5,7.7
2026-03-03T03:00,24.8,70,0.0,1001.0,1.5
2026-03-03T04:00,24.2,75,0.0,1000.5,3.6
2026-03-03T05:00,23.6,80,0.0,1000.9,2.2
2026-03-03T06:00,23.5,81,0.0,1001.2,4.2
2026-03-03T07:00,23.1,85,0.0,1001.9,5.9
2026-03-03T08:00,26.2,69,0.0,1002.6,3.1
2026-03-03T09:00,29.5,54,0.0,1003.0,4.2
2026-03-03T10:00,31.1,52,0.0,1003.4,5.0
2026-03-03T11:00,33.3,44,0.0,1003.1,2.7
2026-03-03T12:00,35.6,32,0.0,1001.7,4.9
2026-03-03T13:00,36.5,29,0.0,1001.5,16.3
2026-03-03T14:00,36.2,30,0.0,1000.6,13.6
2026-03-03T15:00,35.3,30,0.0,1000.0,10.4
2026-03-03T16:00,34.3,33,0.0,999.4,9.5
2026-03-03T17:00,32.8,36,0.0,999.3,5.5
2026-03-03T18:00,30.6,48,0.0,999.8,5.4
2026-03-03T19:00,30.2,45,0.0,1000.9,2.3
2026-03-03T20:00,29.2,55,0.0,1001.7,2.9
2026-03-03T21:00,28.5,59,0.0,1002.8,2.7
2026-03-03T22:00,27.5,63,0.0,1003.5,0.9
2026-03-03T23:00,26.8,71,0.0,1003.9,6.7
2026-03-04T00:00,26.2,80,0.0,1004.1,7.2
2026-03-04T01:00,25.7,84,0.0,1003.4,4.3
2026-03-04T02:00,25.3,85,0.0,1003.3,3.4
2026-03-04T03:00,24.8,85,0.0,1002.8,1.9
2026-03-04T04:00,24.5,88,0.0,1002.7,0.5
2026-03-04T05:00,24.0,91,0.0,1002.8,0.4
2026-03-04T06:00,23.5,91,0.0,1003.5,2.9
2026-03-04T07:00,24.4,82,0.0,1003.8,5.6
2026-03-04T08:00,26.6,71,0.0,1004.6,4.2
2026-03-04T09:00,28.8,62,0.0,1005.1,1.1
2026-03-04T10:00,30.6,58,0.0,1005.2,5.7
2026-03-04T11:00,32.6,49,0.0,1005.0,3.5
2026-03-04T12:00,33.8,44,0.1,1003.9,6.5
2026-03-04T13:00,34.2,36,0.4,1003.1,1.9
2026-03-04T14:00,33.8,43,0.0,1002.6,8.1
2026-03-04T15:00,30.9,61,1.0,1001.9,15.0
2026-03-04T16:00,29.6,65,0.6,1001.9,14.2
2026-03-04T17:00,28.4,70,0.6,1002.1,10.8
2026-03-04T18:00,28.0,72,0.1,1002.3,7.2
2026-03-04T19:00,27.9,77,0.0,1002.7,4.5
2026-03-04T20:00,27.2,83,0.1,1003.1,3.2
2026-03-04T21:00,26.7,87,0.1,1003.7,3.4
2026-03-04T22:00,26.2,92,0.0,1004.1,3.1
2026-03-04T23:00,25.6,97,0.0,1004.6,2.7
2026-03-05T00:00,25.2,100,0.0,1004.5,4.5
2026-03-05T01:00,24.6,97,0.0,1003.9,8.1
2026-03-05T02:00,24.2,92,0.0,1003.2,6.9
2026-03-05T03:00,23.5,98,0.0,1002.5,7.1
2026-03-05T04:00,23.5,98,0.0,1002.4,6.5
2026-03-05T05:00,23.6,93,0.0,1002.5,4.7
2026-03-05T06:00,23.5,92,0.0,1002.7,2.4
2026-03-05T07:00,24.3,82,0.0,1003.6,5.4
2026-03-05T08:00,26.8,68,0.0,1004.2,3.7
2026-03-05T09:00,29.8,57,0.0,1005.2,1.3
2026-03-05T10:00,31.5,53,0.0,1005.3,4.8
2026-03-05T11:00,33.0,47,0.2,1005.2,3.1
2026-03-05T12:00,32.6,49,0.5,1004.5,6.2
2026-03-05T13:00,31.4,53,2.1,1004.0,11.9
2026-03-05T14:00,31.1,59,0.6,1003.7,9.1
2026-03-05T15:00,30.9,60,0.1,1002.8,6.1
2026-03-05T16:00,30.0,62,0.0,1002.2,5.9
2026-03-05T17:00,28.8,69,0.7,1002.2,8.2
2026-03-05T18:00,27.5,74,0.8,1002.8,5.5
2026-03-05T19:00,27.3,76,0.0,1003.0,5.2
2026-03-05T20:00,26.8,79,0.0,1003.6,6.5
2026-03-05T21:00,26.4,80,0.0,1003.9,7.3
2026-03-05T22:00,26.0,82,0.0,1004.0,5.8
2026-03-05T23:00,25.5,84,0.0,1004.3,4.1
2026-03-06T00:00,25.0,88,0.0,1004.5,2.6
2026-03-06T01:00,25.5,88,0.0,1005.1,9.4
2026-03-06T02:00,25.6,82,0.0,1004.3,5.9
2026-03-06T03:00,25.1,85,0.0,1003.5,0.6
2026-03-06T04:00,24.6,87,0.0,1003.2,1.2
2026-03-06T05:00,24.3,88,0.0,1003.1,4.4
2026-03-06T06:00,24.3,84,0.0,1003.4,5.8
2026-03-06T07:00,25.0,81,0.0,1003.8,2.4
2026-03-06T08:00,27.1,72,0.0,1004.6,0.5
2026-03-06T09:00,29.5,61,0.0,1004.9,3.3
2026-03-06T10:00,31.0,56,0.0,1005.3,7.1
2026-03-06T11:00,32.3,53,0.0,1005.3,3.6
2026-03-06T12:00,33.7,49,0.1,1004.6,4.6
2026-03-06T13:00,32.0,53,5.3,1004.4,9.9
2026-03-06T14:00,29.7,65,1.4,1004.3,13.6
2026-03-06T15:00,29.5,65,0.5,1003.7,8.7
2026-03-06T16:00,29.7,65,0.2,1002.8,6.5
2026-03-06T17:00,29.6,65,0.1,1002.4,6.2
2026-03-06T18:00,28.8,68,0.0,1002.6,5.9
2026-03-06T19:00,27.2,80,0.0,1002.7,3.8
2026-03-06T20:00,26.7,85,0.0,1003.2,2.4
2026-03-06T21:00,26.0,91,0.0,1003.9,2.2
2026-03-06T22:00,25.5,95,0.0,1004.4,5.6
2026-03-06T23:00,25.5,93,0.0,1004.5,9.1
2026-03-07T00:00,25.5,88,0.0,1004.3,9.4
2026-03-07T01:00,25.6,74,0.0,1003.9,9.9
2026-03-07T02:00,25.3,72,0.0,1002.7,6.2
2026-03-07T03:00,24.5,75,0.0,1001.9,3.7
2026-03-07T04:00,23.6,81,0.0,1001.9,2.8
2026-03-07T05:00,23.1,85,0.0,1001.7,3.5
2026-03-07T06:00,22.5,88,0.0,1002.1,3.9
2026-03-07T07:00,23.2,88,0.0,1002.8,0.9
2026-03-07T08:00,25.5,76,0.0,1003.8,4.5
2026-03-07T09:00,28.1,61,0.0,1004.5,0.7
2026-03-07T10:00,30.5,50,0.0,1004.5,0.6
2026-03-07T11:00,32.7,44,0.0,1004.0,2.1
2026-03-07T12:00,34.0,42,0.0,1003.0,7.4
2026-03-07T13:00,32.7,51,0.0,1002.8,12.0
2026-03-07T14:00,31.9,50,0.0,1002.1,14.4
2026-03-07T15:00,31.3,53,0.0,1001.4,13.4
2026-03-07T16:00,30.5,60,0.0,1000.8,13.2
2026-03-07T17:00,29.6,64,0.0,1000.9,11.9
2026-03-07T18:00,28.6,69,0.0,1001.4,10.0
2026-03-07T19:00,28.0,74,0.0,1001.7,4.6
2026-03-07T20:00,27.2,80,0.0,1002.5,1.3
2026-03-07T21:00,26.7,88,0.0,1002.9,2.9
2026-03-07T22:00,26.1,93,0.0,1003.3,2.5
2026-03-07T23:00,25.5,98,0.0,1003.6,2.9
2026-03-08T00:00,25.2,98,0.0,1003.7,5.5
2026-03-08T01:00,25.4,94,0.0,1003.6,6.2
2026-03-08T02:00,25.0,93,0.0,1003.0,4.6
2026-03-08T03:00,24.5,94,0.0,1002.4,4.7
2026-03-08T04:00,24.0,97,0.0,1002.1,4.4
2026-03-08T05:00,23.9,94,0.0,1002.1,6.6
2026-03-08T06:00,24.0,90,0.0,1002.9,7.4
2026-03-08T07:00,23.6,92,0.0,1003.3,5.3
2026-03-08T08:00,26.5,74,0.0,1004.1,3.8
2026-03-08T09:00,29.2,56,0.0,1004.5,4.3
2026-03-08T10:00,30.9,50,0.0,1004.8,5.0
2026-03-08T11:00,32.3,47,0.0,1004.8,5.3
2026-03-08T12:00,33.0,47,0.0,1004.2,7.9
2026-03-08T13:00,32.0,54,0.2,1003.5,12.8
2026-03-08T14:00,31.0,59,0.0,1002.9,13.1
2026-03-08T15:00,30.6,61,0.2,1002.3,12.5
2026-03-08T16:00,29.9,65,0.1,1001.8,13.9
2026-03-08T17:00,29.4,68,0.0,1001.7,10.8
2026-03-08T18:00,28.8,70,0.0,1002.1,8.0
2026-03-08T19:00,27.8,75,0.0,1002.8,3.5
2026-03-08T20:00,26.9,84,0.0,1003.2,1.3
2026-03-08T21:00,26.2,86,0.0,1004.4,5.7
2026-03-08T22:00,26.0,87,0.0,1004.9,3.5
2026-03-08T23:00,25.4,90,0.0,1005.0,2.9
2026-03-09T00:00,25.0,91,0.0,1004.9,0.4
2026-03-09T01:00,24.8,73,0.0,1004.6,7.4
2026-03-09T02:00,24.0,75,0.0,1004.2,5.6
2026-03-09T03:00,23.2,82,0.0,1004.1,4.1
2026-03-09T04:00,22.7,87,0.0,1004.1,3.9
2026-03-09T05:00,22.2,88,0.0,1004.6,5.9
2026-03-09T06:00,22.2,87,0.0,1004.9,6.4
2026-03-09T07:00,23.1,74,0.0,1005.3,8.8
2026-03-09T08:00,25.5,67,0.0,1006.0,7.2
2026-03-09T09:00,28.5,54,0.0,1006.6,6.3
2026-03-09T10:00,30.9,46,0.0,1006.6,3.7
